id,title,identifier,score_all,name
1314,Senior Data Engineer - ClienTech,15-1111.00,0.8796973754741919,Computer and Information Research Scientists
1315,SENIOR DATA SCIENTIST (DIGITAL AND DATA SCIENCE),15-1111.00,0.8986645087586557,Computer and Information Research Scientists
1316,Toronto AI Lab: AI / Machine Learning Scientist,15-1111.00,0.7152827958673573,Computer and Information Research Scientists
1317,Senior Data Scientist,15-1111.00,0.9052014786921277,Computer and Information Research Scientists
1318,Senior Data Scientist - Natural Language Processing (NLP),15-1111.00,0.8667926073864676,Computer and Information Research Scientists
1319,"Data Analyst, Business Intelligence (BI)",15-1199.08,0.9003775842143905,Business Intelligence Analysts
1320,Machine Learning Engineer / Data Scientist,15-1111.00,0.9053729622265438,Computer and Information Research Scientists
1321,Data Engineer,15-1141.00,0.6634825478368572,Database Administrators
1322,"Senior Data Scientist, RPS",15-1111.00,0.875997510473656,Computer and Information Research Scientists
1323,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
1324,Data Analyst (Part,15-1199.08,0.8528204179036319,Business Intelligence Analysts
1325,Data Engineer - Applied AI,15-1111.00,0.8873318506907723,Computer and Information Research Scientists
1326,"Data Strategist, Digital Factory",15-1199.07,0.86204877454353,Data Warehousing Specialists
1327,Senior Data Scientist,15-1111.00,0.8634763333775941,Computer and Information Research Scientists
1328,Machine Learning/Data Engineer,15-1111.00,0.8326857485064912,Computer and Information Research Scientists
1329,Machine Learning Scientist,15-1111.00,0.818868095326112,Computer and Information Research Scientists
1330,Principal Data Engineer,15-1199.07,0.8674599891508978,Data Warehousing Specialists
1331,Data Engineer,15-1199.07,0.8768681044203527,Data Warehousing Specialists
1332,Senior Data Engineer,15-1111.00,0.8879595722228436,Computer and Information Research Scientists
1333,Data Engineer,15-1199.07,0.8464511107864274,Data Warehousing Specialists
1334,Software Engineer - Data Engineering,15-1111.00,0.8783881421982044,Computer and Information Research Scientists
1335,Senior Data Engineer - Analytics,15-1111.00,0.8974131402391551,Computer and Information Research Scientists
1336,Sr. Data Engineer,15-1199.07,0.8509498519459326,Data Warehousing Specialists
1337,Software Engineer/Data Engineer,15-1199.06,0.8736375552832444,Database Architects
1338,Data Engineer,15-1199.07,0.8652493958226383,Data Warehousing Specialists
1339,Junior Data Engineer,15-1199.07,0.7907313713427966,Data Warehousing Specialists
1340,Data Engineer,15-1199.07,0.8870939675662869,Data Warehousing Specialists
1341,Data Engineer,15-1199.07,0.8711396830026138,Data Warehousing Specialists
1342,Data Engineer,15-1199.07,0.8529943264307761,Data Warehousing Specialists
1343,Data Engineer,15-1111.00,0.8656597940239422,Computer and Information Research Scientists
1344,Data Engineer,15-1199.07,0.8477694344705531,Data Warehousing Specialists
1345,Data Engineer,15-1199.07,0.8702222232745711,Data Warehousing Specialists
1346,Principal Engineer - Personalization,15-1133.00,0.814537552559842,"Software Developers, Systems Software"
1347,Data Engineer,15-1111.00,0.8860967491602324,Computer and Information Research Scientists
1348,Data Engineer,15-1199.07,0.8805999114563624,Data Warehousing Specialists
1349,Data Engineer,15-1111.00,0.873697134990824,Computer and Information Research Scientists
1350,Data Engineer,15-1141.00,0.8550992714052342,Database Administrators
1351,Data Engineer,15-1199.07,0.8830968231885368,Data Warehousing Specialists
1352,Data Engineer,15-1141.00,0.6634825478368572,Database Administrators
1353,Data Engineer Trainee,15-1111.00,0.9080217567507789,Computer and Information Research Scientists
1354,Sr. Data Engineer,15-1111.00,0.7865399027733013,Computer and Information Research Scientists
1355,Data Engineering Analyst,15-1111.00,0.8743833689633028,Computer and Information Research Scientists
1356,Data Engineer,15-1111.00,0.8877418887655083,Computer and Information Research Scientists
1357,Data Engineer (New Grad),15-1111.00,0.8852538372583073,Computer and Information Research Scientists
1358,Data Engineer,15-1199.07,0.878237492727837,Data Warehousing Specialists
1359,Data Scientist / Engineer,15-1199.07,0.8586209825744133,Data Warehousing Specialists
1360,Data Engineer,15-1199.07,0.8805999114563624,Data Warehousing Specialists
1361,Data Engineer,15-1133.00,0.9055441648266982,"Software Developers, Systems Software"
1362,Data Engineer,15-1199.07,0.8418759654850955,Data Warehousing Specialists
1363,Data Engineer,15-1121.00,0.8653028433596325,Computer Systems Analysts
1364,Data Engineer,15-1199.07,0.8349078912822245,Data Warehousing Specialists
1365,Data Engineer,15-1199.07,0.8573715155328692,Data Warehousing Specialists
1366,Data Engineer-Data Integration,15-1121.00,0.8405228492166534,Computer Systems Analysts
1367,Big Data Engineer,15-1141.00,0.8767073301552133,Database Administrators
1368,Data Engineer,15-1199.07,0.8713415405287049,Data Warehousing Specialists
1369,Software Engineer,15-1121.00,0.8104220858376088,Computer Systems Analysts
1370,Data Scientist I,15-1111.00,0.875986217304671,Computer and Information Research Scientists
1371,Data Engineer,15-1111.00,0.8480020798460707,Computer and Information Research Scientists
1372,Data Engineer,15-1199.07,0.8805999114563624,Data Warehousing Specialists
1373,Data Analyst Internship,15-1121.00,0.8422968745004628,Computer Systems Analysts
1374,Data Engineer (Contract),15-1199.07,0.8827469639455762,Data Warehousing Specialists
1375,Data Engineer,15-1141.00,0.6634825478368572,Database Administrators
1376,Data Engineer – Spend Intelligence,15-1121.00,0.8785917109295664,Computer Systems Analysts
1377,Data Engineer (New Grad),15-1111.00,0.8863515982966677,Computer and Information Research Scientists
1378,Senior Data Engineer - ClienTech,15-1111.00,0.8796973754741919,Computer and Information Research Scientists
1379,Data Engineer - Toronto,15-1199.07,0.8423500089111723,Data Warehousing Specialists
1380,Data Engineer,15-1141.00,0.6634825478368572,Database Administrators
1381,Software Development Engineer - Big Data - Big Challenges,15-1121.00,0.7926761345733809,Computer Systems Analysts
1382,Data Engineer,15-1199.07,0.8666168900249213,Data Warehousing Specialists
1383,Data Engineer,15-1111.00,0.9093852772724251,Computer and Information Research Scientists
1384,Senior Data Engineer,15-1121.00,0.8342059338153294,Computer Systems Analysts
1385,Data Engineer,15-1199.07,0.8567899226595033,Data Warehousing Specialists
1386,Software Engineer- Entry Level,15-1141.00,0.854541124715545,Database Administrators
1387,Data Engineer,15-1199.07,0.8713415405287049,Data Warehousing Specialists
1388,Data Engineer - BI & Data Science,15-1199.07,0.8755876100276659,Data Warehousing Specialists
1389,Data Engineer,15-1199.07,0.8354635891676777,Data Warehousing Specialists
1390,Data Analyst,15-1199.08,0.8585039639041074,Business Intelligence Analysts
1391,Senior Data Engineer,15-1111.00,0.8427157279986776,Computer and Information Research Scientists
1392,Data Engineer,15-1199.07,0.8877634004241869,Data Warehousing Specialists
1393,Data Engineer,15-1199.07,0.8649847332795043,Data Warehousing Specialists
1394,Data Engineer,15-1199.07,0.8634385637588181,Data Warehousing Specialists
1395,Data Centre Engineer,15-1199.07,0.8534556595072557,Data Warehousing Specialists
1396,Data Analyst,15-1111.00,0.8558187260487297,Computer and Information Research Scientists
1397,Big Data Engineer,15-1199.06,0.8907684165423758,Database Architects
1398,Data Engineer,15-1199.07,0.8310136530386659,Data Warehousing Specialists
1399,Data Engineer,15-1199.07,0.8349078912822245,Data Warehousing Specialists
1400,Business Systems Data Analyst,15-1121.00,0.9024585428036401,Computer Systems Analysts
1401,Senior Data Analyst,15-1111.00,0.8871099741081038,Computer and Information Research Scientists
1402,Data Analyst,15-1111.00,0.8558187260487297,Computer and Information Research Scientists
1403,Data Analyst,15-1199.08,0.8073518864580621,Business Intelligence Analysts
1404,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
1405,Data Analyst,15-1199.07,0.8226937856492919,Data Warehousing Specialists
1406,Data Analyst (Env. social Governance),15-1121.00,0.8296634905166198,Computer Systems Analysts
1407,Data Analyst,15-1199.07,0.806593008120335,Data Warehousing Specialists
1408,Marketing Data Analyst,15-1199.08,0.8434215713083191,Business Intelligence Analysts
1409,Data Analyst,15-1121.00,0.8522514075629891,Computer Systems Analysts
1410,Data Analyst (Part,15-1199.08,0.8528204179036319,Business Intelligence Analysts
1411,Data Analyst,15-1199.07,0.8067490634124286,Data Warehousing Specialists
1412,Product Data Analyst,13-2099.01,0.8524388094951085,Financial Quantitative Analysts
1413,Data Analyst,15-1199.07,0.826705472189012,Data Warehousing Specialists
1414,Data Analyst,15-1199.08,0.8032983330235401,Business Intelligence Analysts
1415,"Business Analyst- Data Orchestrator, Capital Markets Trading Pla",15-1199.08,0.765068585427043,Business Intelligence Analysts
1416,"Senior Actuarial Analyst, Data Science Team",15-1111.00,0.9111599499042262,Computer and Information Research Scientists
1417,Data Analyst,15-1121.00,0.8776781713541332,Computer Systems Analysts
1418,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
1419,Data Analyst,15-1121.00,0.8371497177238283,Computer Systems Analysts
1420,Data Analyst,15-1199.08,0.8585039639041074,Business Intelligence Analysts
1421,Data Analyst,15-1199.07,0.8048399537271836,Data Warehousing Specialists
1422,Data Analyst,15-1199.07,0.8217313195902112,Data Warehousing Specialists
1423,Data Scientist - Intermediate & Senior,15-1111.00,0.8947070085637424,Computer and Information Research Scientists
1424,Cloud Engineer - DevOps,15-1133.00,0.8062949815321407,"Software Developers, Systems Software"
1425,Site Performance Engineer,15-1121.00,0.841748507489683,Computer Systems Analysts
1426,Cloud Engineer - Tooling,15-1133.00,0.8816599684987713,"Software Developers, Systems Software"
1427,Data Engineer,15-1199.06,0.8608891957207347,Database Architects
1428,Data Engineering Analyst,13-2099.01,0.8847993675510292,Financial Quantitative Analysts
1429,Senior Data Engineer,15-1111.00,0.8566071748633048,Computer and Information Research Scientists
1430,Data Engineer,15-1111.00,0.8535366638088211,Computer and Information Research Scientists
1431,Data Engineer,15-1199.07,0.8961501760596374,Data Warehousing Specialists
1432,Data Engineer,15-1111.00,0.8416889337412552,Computer and Information Research Scientists
1433,Data Engineer,15-1199.07,0.8441226132474186,Data Warehousing Specialists
1434,[Junior] Data Engineer,15-1111.00,0.8927312171596895,Computer and Information Research Scientists
1435,Data Engineer,15-1111.00,0.8603771919781,Computer and Information Research Scientists
1436,Data Engineer,15-1199.07,0.8349078912822245,Data Warehousing Specialists
1437,Data Scientist,15-1111.00,0.8747170972266625,Computer and Information Research Scientists
1438,Data Engineer - QuantumBlack,15-1199.07,0.8248655711514545,Data Warehousing Specialists
1439,Data Engineer,15-1111.00,0.8517250336388414,Computer and Information Research Scientists
1440,Data Engineer,15-1141.00,0.8710557391336605,Database Administrators
1441,Data Engineer,15-1121.00,0.823019620617898,Computer Systems Analysts
1442,Business Applications Engineer,15-1133.00,0.8498871771502072,"Software Developers, Systems Software"
1443,Data Engineer,15-1199.07,0.8778371039516493,Data Warehousing Specialists
1444,Data Engineer (Contract),15-1199.07,0.8763741394191658,Data Warehousing Specialists
1445,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
1446,Human Resources Data Scientist,15-1111.00,0.7372250633903602,Computer and Information Research Scientists
1447,Machine Learning Engineer,15-1111.00,0.8477077787185887,Computer and Information Research Scientists
1448,Data Scientist,15-1111.00,0.8466228726243358,Computer and Information Research Scientists
1449,Associate Data Scientist,15-1111.00,0.872069080966737,Computer and Information Research Scientists
1450,Principal Data Engineer,15-1199.07,0.8674599891508978,Data Warehousing Specialists
1451,Data Engineer,15-1199.07,0.8768681044203527,Data Warehousing Specialists
1452,Data Engineer,15-1199.07,0.8464511107864274,Data Warehousing Specialists
1453,Senior Data Engineer - Analytics,15-1111.00,0.8974131402391551,Computer and Information Research Scientists
1454,Senior Data Engineer,15-1111.00,0.8879595722228436,Computer and Information Research Scientists
1455,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
1456,Human Resources Data Scientist,15-1111.00,0.7372250633903602,Computer and Information Research Scientists
1457,Lead - Human Resource Data Scientist,15-1111.00,0.7388327569091138,Computer and Information Research Scientists
1458,Principal Data Engineer,15-1199.07,0.8674599891508978,Data Warehousing Specialists
1459,Data Engineer,15-1199.07,0.8464511107864274,Data Warehousing Specialists
1460,Data Engineer,15-1199.07,0.8464511107864274,Data Warehousing Specialists
